id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
74	coughlin-woods (2005)	"<table><tr><td>Authors:</td><td>coughlin-woods, s; lehman, me; cooke, pa</td></tr><tr><td>Title:</td><td>ratings of speech naturalness of children ages 8-16 years</td></tr><tr><td>Source:</td><td>perceptual and motor skills, 100(2), 295-304</td></tr><tr><td>Year:</td><td>2005</td></tr></table>"		0.4045	0.5118	1	5	6	0.2609	2005	6	0.2609
76	eadie (2002)	"<table><tr><td>Authors:</td><td>eadie, tl; doyle, pc</td></tr><tr><td>Title:</td><td>direct magnitude estimation and interval scaling of naturalness and severity in tracheoesophageal (te) speakers</td></tr><tr><td>Source:</td><td>journal of speech language and hearing research, 45(6), 1088-1096</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"	https://doi.org/10.1044/1092-4388(2002/087)	0.4498	0.3917	1	5	32	2	2002	32	2
77	alku (1999)	"<table><tr><td>Authors:</td><td>alku, p; tiitinen, h; näätänen, r</td></tr><tr><td>Title:</td><td>a method for generating natural-sounding speech stimuli for cognitive brain research</td></tr><tr><td>Source:</td><td>clinical neurophysiology, 110(8), 1329-1333</td></tr><tr><td>Year:</td><td>1999</td></tr></table>"	https://doi.org/10.1016/s1388-2457(99)00088-7	-0.1216	-0.1737	6	2	113	1	1999	113	1
78	mackey (1997)	"<table><tr><td>Authors:</td><td>mackey, ls; finn, p; ingham, rj</td></tr><tr><td>Title:</td><td>effect of speech dialect on speech naturalness ratings: a systematic replication of martin, haroldson, and triden (1984)</td></tr><tr><td>Source:</td><td>journal of speech language and hearing research, 40(2), 349-360</td></tr><tr><td>Year:</td><td>1997</td></tr></table>"	https://doi.org/10.1044/jslhr.4002.349	0.7011	0.2418	9	4	20	0.3077	1997	20	0.3077
79	burton (1995)	"<table><tr><td>Authors:</td><td>burton, mw; blumstein, se</td></tr><tr><td>Title:</td><td>lexical effects on phonetic categorization - the role of stimulus naturalness and stimulus quality</td></tr><tr><td>Source:</td><td>journal of experimental psychology-human perception and performance, 21(5), 1230-1235</td></tr><tr><td>Year:</td><td>1995</td></tr></table>"	https://doi.org/10.1037/0096-1523.21.5.1230	0.1254	0.0463	3	1	16	2	1995	16	2
80	yorkston (1990)	"<table><tr><td>Authors:</td><td>yorkston, km; hammen, vl; beukelman, dr; traynor, cd</td></tr><tr><td>Title:</td><td>the effect of rate control on the intelligibility and naturalness of dysarthric speech</td></tr><tr><td>Source:</td><td>journal of speech and hearing disorders, 55(3), 550-560</td></tr><tr><td>Year:</td><td>1990</td></tr></table>"	https://doi.org/10.1044/jshd.5503.550	0.3585	0.2956	1	3	106	1	1990	106	1
81	martin (1984)	"<table><tr><td>Authors:</td><td>martin, rr; haroldson, sk; triden, ka</td></tr><tr><td>Title:</td><td>stuttering and speech naturalness</td></tr><tr><td>Source:</td><td>journal of speech and hearing disorders, 49(1), 53-58</td></tr><tr><td>Year:</td><td>1984</td></tr></table>"	https://doi.org/10.1044/jshd.4901.53	0.535	0.5043	1	9	171	1	1984	171	1
85	schirmer (2017)	"<table><tr><td>Authors:</td><td>schirmer, annett; adolphs, ralph</td></tr><tr><td>Title:</td><td>emotion perception from face, voice, and touch: comparisons and convergence</td></tr><tr><td>Source:</td><td>trends in cognitive sciences, 21(3), 216-228</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.tics.2017.01.001	1.1805	-0.4947	2	4	198	5.4141	2017	198	5.4141
86	fruhholz (2016)	"<table><tr><td>Authors:</td><td>fruhholz, sascha; trost, wiebke; kotz, sonja a.</td></tr><tr><td>Title:</td><td>the sound of emotions-towards a unifying neural network perspective of affective sound processing</td></tr><tr><td>Source:</td><td>neuroscience and biobehavioral reviews, 68, 96-110</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.neubiorev.2016.05.002	1.2141	-0.4189	2	2	125	2.9904	2016	125	2.9904
89	ellis (1997)	"<table><tr><td>Authors:</td><td>ellis, hd; jones, dm; mosdell, n</td></tr><tr><td>Title:</td><td>intra- and inter-modal repetition priming of familiar faces and voices</td></tr><tr><td>Source:</td><td>british journal of psychology, 88, 143-156</td></tr><tr><td>Year:</td><td>1997</td></tr></table>"	https://doi.org/10.1111/j.2044-8295.1997.tb02625.x	1.1316	-0.2854	2	2	110	1.6923	1997	110	1.6923
90	neuner (2000)	"<table><tr><td>Authors:</td><td>neuner, f; schweinberger, sr</td></tr><tr><td>Title:</td><td>neuropsychological impairments in the recognition of faces, voices, and personal names</td></tr><tr><td>Source:</td><td>brain and cognition, 44(3), 342-366</td></tr><tr><td>Year:</td><td>2000</td></tr></table>"	https://doi.org/10.1006/brcg.1999.1196	1.1692	-0.2621	2	7	87	1	2000	87	1
91	fruhholz (2021)	"<table><tr><td>Authors:</td><td>fruhholz, sascha; schweinberger, stefan r.</td></tr><tr><td>Title:</td><td>nonverbal auditory communication - evidence for integrated neural systems for voice signal production and perception</td></tr><tr><td>Source:</td><td>progress in neurobiology, 199</td></tr><tr><td>Year:</td><td>2021</td></tr></table>"	https://doi.org/10.1016/j.pneurobio.2020.101948	1.1815	-0.4341	2	4	20	1.2291	2021	20	1.2291
92	gainotti (2011)	"<table><tr><td>Authors:</td><td>gainotti, guido</td></tr><tr><td>Title:</td><td>what the study of voice recognition in normal subjects and brain-damaged patients tells us about models of familiar people recognition</td></tr><tr><td>Source:</td><td>neuropsychologia, 49(9), 2273-2282</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1016/j.neuropsychologia.2011.04.027	1.2281	-0.2509	2	1	52	0.726	2011	52	0.726
93	young (2020)	"<table><tr><td>Authors:</td><td>young, andrew w.; fruhholz, sascha; schweinberger, stefan r.</td></tr><tr><td>Title:</td><td>face and voice perception: understanding commonalities and differences</td></tr><tr><td>Source:</td><td>trends in cognitive sciences, 24(5), 398-410</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.tics.2020.02.001	1.1443	-0.3382	2	8	75	4.4408	2020	75	4.4408
94	schweinberger (2014)	"<table><tr><td>Authors:</td><td>schweinberger, stefan r.; kawahara, hideki; simpson, adrian p.; skuk, verena g.; zaeske, romi</td></tr><tr><td>Title:</td><td>speaker perception</td></tr><tr><td>Source:</td><td>wiley interdisciplinary reviews-cognitive science, 5(1), 15-25</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1002/wcs.1261	1.1775	-0.3694	2	4	74	1.0045	2014	74	1.0045
95	yovel (2013)	"<table><tr><td>Authors:</td><td>yovel, galit; belin, pascal</td></tr><tr><td>Title:</td><td>a unified coding strategy for processing faces and voices</td></tr><tr><td>Source:</td><td>trends in cognitive sciences, 17(6), 263-271</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1016/j.tics.2013.04.004	1.0585	-0.2819	2	4	106	1.8596	2013	106	1.8596
96	young (2011)	"<table><tr><td>Authors:</td><td>young, andrew w.; bruce, vicki</td></tr><tr><td>Title:</td><td>understanding person perception</td></tr><tr><td>Source:</td><td>british journal of psychology, 102, 959-974</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1111/j.2044-8295.2011.02045.x	0.9445	-0.2745	2	4	116	1.6195	2011	116	1.6195
97	belin (2004)	"<table><tr><td>Authors:</td><td>belin, p; fecteau, s; bédard, c</td></tr><tr><td>Title:</td><td>thinking the voice:: neural correlates of voice perception</td></tr><tr><td>Source:</td><td>trends in cognitive sciences, 8(3), 129-135</td></tr><tr><td>Year:</td><td>2004</td></tr></table>"	https://doi.org/10.1016/j.tics.2004.01.008	0.9807	-0.3375	2	8	577	1	2004	577	1
98	belin (2011)	"<table><tr><td>Authors:</td><td>belin, pascal; bestelmeyer, patricia e. g.; latinus, marianne; watson, rebecca</td></tr><tr><td>Title:</td><td>understanding voice perception</td></tr><tr><td>Source:</td><td>british journal of psychology, 102, 711-725</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1111/j.2044-8295.2011.02041.x	1.053	-0.3129	2	7	199	2.7784	2011	199	2.7784
