id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
75	parmar (2022b)	"<table><tr><td>Authors:</td><td>parmar, dhaval; olafsson, stefan; utami, dina; murali, prasanth; bickmore, timothy</td></tr><tr><td>Title:</td><td>designing empathic virtual agents: manipulating animation, voice, rendering, and empathy to create persuasive agents</td></tr><tr><td>Source:</td><td>autonomous agents and multi-agent systems, 36(1)</td></tr><tr><td>Year:</td><td>2022</td></tr></table>"	https://doi.org/10.1007/s10458-021-09539-1	0.3094	0.6312	5	1	0	0	2022	0	0
76	ratcliff (2002)	"<table><tr><td>Authors:</td><td>ratcliff, ann; coughlin, sue; lehman, mark</td></tr><tr><td>Title:</td><td>factors influencing ratings of speech naturalness in augmentative and alternative communication</td></tr><tr><td>Source:</td><td>augmentative and alternative communication, 18(1), 11-19</td></tr><tr><td>Year:</td><td>2002</td></tr></table>"	https://doi.org/10.1080/aac.18.1.11.19	-0.9322	-0.1757	1	4	0	0	2002	0	0
77	romportl (2014)	"<table><tr><td>Authors:</td><td>romportl, jan</td></tr><tr><td>Title:</td><td>speech synthesis and uncanny valley</td></tr><tr><td>Source:</td><td>international conference on text, speech, and dialogue, 595-602</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1007/978-3-319-10816-2_72	0.2427	0.0767	3	4	0	0	2014	0	0
78	urakami (2020)	"<table><tr><td>Authors:</td><td>urakami, jaqueline; sutthithatip, sujitra; moore, billie akwa</td></tr><tr><td>Title:</td><td>the effect of naturalness of voice and empathic responses on enjoyment, attitudes and motivation for interacting with a voice user interface</td></tr><tr><td>Source:</td><td>human-computer interaction. multimodal and natural interaction: thematic area, hci 2020, 12182, 244-259</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1007/978-3-030-49062-1_17	0.0346	0.33	2	3	0	0	2020	0	0
79	velner (2020)	"<table><tr><td>Authors:</td><td>velner, ella; boersma, paul p g; de graaf, maartje m a</td></tr><tr><td>Title:</td><td>intonation in robot speech: does it work the same as with people?</td></tr><tr><td>Source:</td><td>hri '20: proceedings of the 2020 acm/ieee international conference on human-robot interaction, 569-578</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1145/3319502.3374801	0.1623	-0.2079	3	1	0	0	2020	0	0
81	schirmer (2017)	"<table><tr><td>Authors:</td><td>schirmer, annett; adolphs, ralph</td></tr><tr><td>Title:</td><td>emotion perception from face, voice, and touch: comparisons and convergence</td></tr><tr><td>Source:</td><td>trends in cognitive sciences, 21(3), 216-228</td></tr><tr><td>Year:</td><td>2017</td></tr></table>"	https://doi.org/10.1016/j.tics.2017.01.001	1.1762	-0.5464	6	3	198	5.4141	2017	198	5.4141
82	fruhholz (2016)	"<table><tr><td>Authors:</td><td>fruhholz, sascha; trost, wiebke; kotz, sonja a.</td></tr><tr><td>Title:</td><td>the sound of emotions-towards a unifying neural network perspective of affective sound processing</td></tr><tr><td>Source:</td><td>neuroscience and biobehavioral reviews, 68, 96-110</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.neubiorev.2016.05.002	1.2369	-0.6907	6	1	125	2.9904	2016	125	2.9904
84	young (2020)	"<table><tr><td>Authors:</td><td>young, andrew w.; fruhholz, sascha; schweinberger, stefan r.</td></tr><tr><td>Title:</td><td>face and voice perception: understanding commonalities and differences</td></tr><tr><td>Source:</td><td>trends in cognitive sciences, 24(5), 398-410</td></tr><tr><td>Year:</td><td>2020</td></tr></table>"	https://doi.org/10.1016/j.tics.2020.02.001	1.1759	-0.6697	6	7	75	4.4408	2020	75	4.4408
85	schweinberger (2014)	"<table><tr><td>Authors:</td><td>schweinberger, stefan r.; kawahara, hideki; simpson, adrian p.; skuk, verena g.; zaeske, romi</td></tr><tr><td>Title:</td><td>speaker perception</td></tr><tr><td>Source:</td><td>wiley interdisciplinary reviews-cognitive science, 5(1), 15-25</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1002/wcs.1261	1.1142	-0.647	6	2	74	2	2014	74	2
86	yovel (2013)	"<table><tr><td>Authors:</td><td>yovel, galit; belin, pascal</td></tr><tr><td>Title:</td><td>a unified coding strategy for processing faces and voices</td></tr><tr><td>Source:</td><td>trends in cognitive sciences, 17(6), 263-271</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"	https://doi.org/10.1016/j.tics.2013.04.004	1.1008	-0.6832	6	2	106	1.8596	2013	106	1.8596
87	belin (2004)	"<table><tr><td>Authors:</td><td>belin, p; fecteau, s; bédard, c</td></tr><tr><td>Title:</td><td>thinking the voice:: neural correlates of voice perception</td></tr><tr><td>Source:</td><td>trends in cognitive sciences, 8(3), 129-135</td></tr><tr><td>Year:</td><td>2004</td></tr></table>"	https://doi.org/10.1016/j.tics.2004.01.008	1.0457	-0.4982	6	4	577	1	2004	577	1
88	belin (2011)	"<table><tr><td>Authors:</td><td>belin, pascal; bestelmeyer, patricia e. g.; latinus, marianne; watson, rebecca</td></tr><tr><td>Title:</td><td>understanding voice perception</td></tr><tr><td>Source:</td><td>british journal of psychology, 102, 711-725</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1111/j.2044-8295.2011.02041.x	1.0487	-0.6188	6	5	199	2.6127	2011	199	2.6127
89	lavan (2023)	"<table><tr><td>Authors:</td><td>lavan, nadine; mcgettigan, carolyn</td></tr><tr><td>Title:</td><td>a model for person perception from familiar and unfamiliar voices</td></tr><tr><td>Source:</td><td>communications psychology, 1</td></tr><tr><td>Year:</td><td>2023</td></tr></table>"	https://doi.org/10.1038/s44271-023-00001-4	1.2092	-0.7256	6	1	0	0	2023	0	0
